trial_index,audio_filename,condition,position
62,ADR_long_grammatical/A1B1A2B2A3B3_21.wav,long_grammatical,0
63,ADR_long_grammatical/A2B2A1B1A3B3_132.wav,long_grammatical,0
64,ADR_long_grammatical/A1B1A2B2A3B3_52.wav,long_grammatical,0
65,ADR_long_grammatical/A3B3A2B2A1B1_374.wav,long_grammatical,0
66,ADR_long_grammatical/A3B3A1B1A2B2_269.wav,long_grammatical,0
67,ADR_long_grammatical/A1B1A2B2A3B3_32.wav,long_grammatical,0
68,ADR_long_replacement/A3B3A2B2A1B1_99.wav,long_replacement,-2
69,ADR_long_grammatical/A2B2A1B1A3B3_133.wav,long_grammatical,0
70,ADR_long_grammatical/A2B2A1B1A3B3_183.wav,long_grammatical,0
71,ADR_long_grammatical/A2B2A1B1A3B3_172.wav,long_grammatical,0
72,ADR_long_replacement/A3B3A1B1A2B2_39.wav,long_replacement,-2
73,ADR_long_grammatical/A1B1A3B3A2B2_113.wav,long_grammatical,0
74,ADR_long_replacement/A1B1A3B3A2B2_96.wav,long_replacement,-3
75,ADR_long_grammatical/A1B1A2B2A3B3_6.wav,long_grammatical,0
76,ADR_long_grammatical/A1B1A3B3A2B2_83.wav,long_grammatical,0
77,ADR_long_grammatical/A3B3A2B2A1B1_375.wav,long_grammatical,0
78,ADR_long_replacement/A3B3A1B1A2B2_31.wav,long_replacement,0
79,ADR_long_grammatical/A3B3A1B1A2B2_317.wav,long_grammatical,0
80,ADR_long_grammatical/A3B3A1B1A2B2_304.wav,long_grammatical,0
81,ADR_long_grammatical/A1B1A3B3A2B2_66.wav,long_grammatical,0
82,ADR_long_replacement/A1B1A3B3A2B2_45.wav,long_replacement,0
83,ADR_long_grammatical/A3B3A2B2A1B1_324.wav,long_grammatical,0
84,ADR_long_grammatical/A1B1A2B2A3B3_50.wav,long_grammatical,0
85,ADR_long_grammatical/A2B2A3B3A1B1_220.wav,long_grammatical,0
86,ADR_long_replacement/A3B3A1B1A2B2_20.wav,long_replacement,-3
87,ADR_long_grammatical/A3B3A1B1A2B2_307.wav,long_grammatical,0
88,ADR_long_grammatical/A2B2A1B1A3B3_165.wav,long_grammatical,0
89,ADR_long_replacement/A2B2A3B3A1B1_2.wav,long_replacement,-2
90,ADR_long_replacement/A3B3A2B2A1B1_75.wav,long_replacement,-3
91,ADR_long_grammatical/A2B2A3B3A1B1_196.wav,long_grammatical,0
92,ADR_long_grammatical/A1B1A3B3A2B2_69.wav,long_grammatical,0
93,ADR_long_grammatical/A1B1A3B3A2B2_84.wav,long_grammatical,0
94,ADR_long_grammatical/A1B1A2B2A3B3_13.wav,long_grammatical,0
95,ADR_long_replacement/A1B1A3B3A2B2_33.wav,long_replacement,0
96,ADR_long_grammatical/A3B3A2B2A1B1_367.wav,long_grammatical,0
97,ADR_long_grammatical/A3B3A2B2A1B1_370.wav,long_grammatical,0
98,ADR_long_grammatical/A1B1A3B3A2B2_79.wav,long_grammatical,0
99,ADR_long_grammatical/A2B2A3B3A1B1_251.wav,long_grammatical,0
100,ADR_long_grammatical/A3B3A2B2A1B1_363.wav,long_grammatical,0
101,ADR_long_grammatical/A1B1A2B2A3B3_4.wav,long_grammatical,0
102,ADR_long_replacement/A1B1A3B3A2B2_78.wav,long_replacement,-2
103,ADR_long_grammatical/A2B2A3B3A1B1_238.wav,long_grammatical,0
104,ADR_long_replacement/A2B2A3B3A1B1_34.wav,long_replacement,-2
105,ADR_long_grammatical/A2B2A1B1A3B3_130.wav,long_grammatical,0
106,ADR_long_replacement/A2B2A3B3A1B1_48.wav,long_replacement,0
107,ADR_long_grammatical/A3B3A1B1A2B2_284.wav,long_grammatical,0
108,ADR_long_replacement/A3B3A2B2A1B1_41.wav,long_replacement,0
109,ADR_long_grammatical/A2B2A3B3A1B1_213.wav,long_grammatical,0
110,ADR_long_grammatical/A2B2A1B1A3B3_144.wav,long_grammatical,0
111,ADR_long_grammatical/A3B3A1B1A2B2_272.wav,long_grammatical,0
112,ADR_long_grammatical/A2B2A1B1A3B3_160.wav,long_grammatical,0
113,ADR_long_grammatical/A1B1A2B2A3B3_1.wav,long_grammatical,0
114,ADR_long_grammatical/A3B3A2B2A1B1_341.wav,long_grammatical,0
115,ADR_long_grammatical/A3B3A1B1A2B2_282.wav,long_grammatical,0
116,ADR_long_grammatical/A3B3A1B1A2B2_285.wav,long_grammatical,0
117,ADR_long_grammatical/A2B2A1B1A3B3_153.wav,long_grammatical,0
118,ADR_long_grammatical/A2B2A1B1A3B3_169.wav,long_grammatical,0
119,ADR_long_grammatical/A3B3A1B1A2B2_270.wav,long_grammatical,0
120,ADR_long_grammatical/A2B2A3B3A1B1_194.wav,long_grammatical,0
121,ADR_long_grammatical/A2B2A3B3A1B1_223.wav,long_grammatical,0
122,ADR_long_grammatical/A2B2A1B1A3B3_152.wav,long_grammatical,0
123,ADR_long_grammatical/A2B2A1B1A3B3_166.wav,long_grammatical,0
124,ADR_long_replacement/A2B2A3B3A1B1_15.wav,long_replacement,0
125,ADR_long_grammatical/A2B2A1B1A3B3_178.wav,long_grammatical,0
126,ADR_long_grammatical/A1B1A2B2A3B3_24.wav,long_grammatical,0
127,ADR_long_grammatical/A2B2A3B3A1B1_216.wav,long_grammatical,0
128,ADR_long_grammatical/A1B1A2B2A3B3_43.wav,long_grammatical,0
129,ADR_long_grammatical/A3B3A1B1A2B2_268.wav,long_grammatical,0
130,ADR_long_grammatical/A3B3A2B2A1B1_357.wav,long_grammatical,0
131,ADR_long_grammatical/A2B2A3B3A1B1_192.wav,long_grammatical,0
132,ADR_long_replacement/A3B3A2B2A1B1_21.wav,long_replacement,-1
133,ADR_long_grammatical/A2B2A1B1A3B3_158.wav,long_grammatical,0
134,ADR_long_grammatical/A2B2A3B3A1B1_233.wav,long_grammatical,0
135,ADR_long_replacement/A3B3A2B2A1B1_79.wav,long_replacement,-2
136,ADR_long_grammatical/A1B1A2B2A3B3_46.wav,long_grammatical,0
137,ADR_long_grammatical/A2B2A3B3A1B1_214.wav,long_grammatical,0
138,ADR_long_replacement/A1B1A2B2A3B3_10.wav,long_replacement,-2
139,ADR_long_grammatical/A2B2A1B1A3B3_186.wav,long_grammatical,0
140,ADR_long_grammatical/A1B1A3B3A2B2_114.wav,long_grammatical,0
141,ADR_long_grammatical/A2B2A3B3A1B1_239.wav,long_grammatical,0
142,ADR_long_replacement/A1B1A3B3A2B2_66.wav,long_replacement,-2
143,ADR_long_grammatical/A2B2A3B3A1B1_200.wav,long_grammatical,0
144,ADR_long_grammatical/A2B2A3B3A1B1_222.wav,long_grammatical,0
145,ADR_long_grammatical/A3B3A2B2A1B1_327.wav,long_grammatical,0
146,ADR_long_grammatical/A1B1A2B2A3B3_37.wav,long_grammatical,0
147,ADR_long_grammatical/A2B2A1B1A3B3_146.wav,long_grammatical,0
148,ADR_long_grammatical/A3B3A1B1A2B2_301.wav,long_grammatical,0
149,ADR_long_replacement/A3B3A1B1A2B2_49.wav,long_replacement,-1
150,ADR_long_grammatical/A3B3A2B2A1B1_364.wav,long_grammatical,0
151,ADR_long_grammatical/A3B3A2B2A1B1_371.wav,long_grammatical,0
152,ADR_long_grammatical/A1B1A2B2A3B3_22.wav,long_grammatical,0
153,ADR_long_grammatical/A3B3A1B1A2B2_283.wav,long_grammatical,0
154,ADR_long_replacement/A1B1A2B2A3B3_16.wav,long_replacement,-2
155,ADR_long_replacement/A1B1A2B2A3B3_11.wav,long_replacement,0
156,ADR_long_grammatical/A3B3A2B2A1B1_377.wav,long_grammatical,0
157,ADR_long_grammatical/A3B3A1B1A2B2_292.wav,long_grammatical,0
158,ADR_long_grammatical/A1B1A2B2A3B3_30.wav,long_grammatical,0
159,ADR_long_grammatical/A3B3A1B1A2B2_303.wav,long_grammatical,0
160,ADR_long_grammatical/A1B1A2B2A3B3_60.wav,long_grammatical,0
161,ADR_long_grammatical/A3B3A2B2A1B1_369.wav,long_grammatical,0
162,ADR_long_grammatical/A2B2A3B3A1B1_253.wav,long_grammatical,0
163,ADR_long_replacement/A2B2A3B3A1B1_61.wav,long_replacement,-3
164,ADR_long_grammatical/A2B2A3B3A1B1_231.wav,long_grammatical,0
165,ADR_long_grammatical/A2B2A3B3A1B1_199.wav,long_grammatical,0
166,ADR_long_replacement/A3B3A2B2A1B1_95.wav,long_replacement,-1
167,ADR_long_grammatical/A1B1A3B3A2B2_125.wav,long_grammatical,0
168,ADR_long_grammatical/A3B3A1B1A2B2_310.wav,long_grammatical,0
169,ADR_long_replacement/A3B3A1B1A2B2_38.wav,long_replacement,-2
170,ADR_long_grammatical/A3B3A1B1A2B2_263.wav,long_grammatical,0
171,ADR_long_grammatical/A3B3A1B1A2B2_279.wav,long_grammatical,0
172,ADR_long_replacement/A2B2A1B1A3B3_35.wav,long_replacement,-3
173,ADR_long_replacement/A3B3A2B2A1B1_22.wav,long_replacement,-3
174,ADR_long_grammatical/A2B2A1B1A3B3_164.wav,long_grammatical,0
175,ADR_long_grammatical/A1B1A3B3A2B2_70.wav,long_grammatical,0
176,ADR_long_grammatical/A3B3A2B2A1B1_351.wav,long_grammatical,0
177,ADR_long_grammatical/A1B1A3B3A2B2_119.wav,long_grammatical,0
178,ADR_long_grammatical/A2B2A3B3A1B1_212.wav,long_grammatical,0
179,ADR_long_grammatical/A3B3A1B1A2B2_259.wav,long_grammatical,0
180,ADR_long_grammatical/A2B2A1B1A3B3_134.wav,long_grammatical,0
181,ADR_long_grammatical/A3B3A2B2A1B1_355.wav,long_grammatical,0
182,ADR_long_replacement/A1B1A3B3A2B2_70.wav,long_replacement,-2
183,ADR_long_grammatical/A3B3A2B2A1B1_323.wav,long_grammatical,0
184,ADR_long_grammatical/A3B3A2B2A1B1_333.wav,long_grammatical,0
185,ADR_long_replacement/A2B2A3B3A1B1_5.wav,long_replacement,-3
186,ADR_long_grammatical/A2B2A3B3A1B1_221.wav,long_grammatical,0
187,ADR_long_grammatical/A3B3A1B1A2B2_256.wav,long_grammatical,0
188,ADR_long_grammatical/A2B2A3B3A1B1_236.wav,long_grammatical,0
189,ADR_long_grammatical/A3B3A2B2A1B1_382.wav,long_grammatical,0
190,ADR_long_grammatical/A1B1A2B2A3B3_63.wav,long_grammatical,0
191,ADR_long_grammatical/A2B2A3B3A1B1_240.wav,long_grammatical,0
192,ADR_long_grammatical/A2B2A3B3A1B1_224.wav,long_grammatical,0
193,ADR_long_grammatical/A2B2A1B1A3B3_173.wav,long_grammatical,0
194,ADR_long_grammatical/A1B1A3B3A2B2_123.wav,long_grammatical,0
195,ADR_long_replacement/A2B2A1B1A3B3_6.wav,long_replacement,-3
196,ADR_long_grammatical/A1B1A2B2A3B3_29.wav,long_grammatical,0
197,ADR_long_grammatical/A2B2A3B3A1B1_197.wav,long_grammatical,0
198,ADR_long_grammatical/A3B3A1B1A2B2_264.wav,long_grammatical,0
199,ADR_long_replacement/A2B2A3B3A1B1_32.wav,long_replacement,0
200,ADR_long_grammatical/A1B1A3B3A2B2_71.wav,long_grammatical,0
201,ADR_long_grammatical/A1B1A2B2A3B3_47.wav,long_grammatical,0
202,ADR_long_grammatical/A2B2A1B1A3B3_138.wav,long_grammatical,0
203,ADR_long_grammatical/A2B2A1B1A3B3_190.wav,long_grammatical,0
204,ADR_long_grammatical/A2B2A3B3A1B1_195.wav,long_grammatical,0
205,ADR_long_grammatical/A1B1A3B3A2B2_105.wav,long_grammatical,0
206,ADR_long_grammatical/A3B3A1B1A2B2_308.wav,long_grammatical,0
207,ADR_long_replacement/A3B3A2B2A1B1_18.wav,long_replacement,-2
208,ADR_long_replacement/A1B1A3B3A2B2_29.wav,long_replacement,0
209,ADR_long_grammatical/A2B2A3B3A1B1_227.wav,long_grammatical,0
210,ADR_long_grammatical/A1B1A2B2A3B3_20.wav,long_grammatical,0
211,ADR_long_grammatical/A1B1A3B3A2B2_87.wav,long_grammatical,0
212,ADR_long_grammatical/A1B1A2B2A3B3_56.wav,long_grammatical,0
213,ADR_long_grammatical/A2B2A3B3A1B1_254.wav,long_grammatical,0
214,ADR_long_grammatical/A3B3A1B1A2B2_280.wav,long_grammatical,0
215,ADR_long_grammatical/A1B1A3B3A2B2_77.wav,long_grammatical,0
216,ADR_long_replacement/A3B3A1B1A2B2_42.wav,long_replacement,-1
217,ADR_long_grammatical/A3B3A1B1A2B2_276.wav,long_grammatical,0
218,ADR_long_grammatical/A1B1A3B3A2B2_106.wav,long_grammatical,0
219,ADR_long_grammatical/A2B2A3B3A1B1_201.wav,long_grammatical,0
220,ADR_long_grammatical/A3B3A2B2A1B1_378.wav,long_grammatical,0
221,ADR_long_replacement/A1B1A2B2A3B3_89.wav,long_replacement,-2
222,ADR_long_replacement/A2B2A3B3A1B1_8.wav,long_replacement,0
223,ADR_long_replacement/A2B2A1B1A3B3_27.wav,long_replacement,-3
224,ADR_long_grammatical/A1B1A2B2A3B3_54.wav,long_grammatical,0
225,ADR_long_grammatical/A3B3A2B2A1B1_337.wav,long_grammatical,0
226,ADR_long_grammatical/A3B3A2B2A1B1_380.wav,long_grammatical,0
227,ADR_long_grammatical/A3B3A2B2A1B1_358.wav,long_grammatical,0
228,ADR_long_grammatical/A1B1A2B2A3B3_35.wav,long_grammatical,0
229,ADR_long_replacement/A1B1A3B3A2B2_7.wav,long_replacement,0
230,ADR_long_grammatical/A1B1A3B3A2B2_103.wav,long_grammatical,0
231,ADR_long_grammatical/A1B1A2B2A3B3_61.wav,long_grammatical,0
232,ADR_long_grammatical/A3B3A2B2A1B1_347.wav,long_grammatical,0
233,ADR_long_replacement/A2B2A1B1A3B3_62.wav,long_replacement,-3
234,ADR_long_grammatical/A1B1A3B3A2B2_124.wav,long_grammatical,0
235,ADR_long_grammatical/A1B1A3B3A2B2_101.wav,long_grammatical,0
236,ADR_long_grammatical/A1B1A2B2A3B3_31.wav,long_grammatical,0
237,ADR_long_grammatical/A3B3A2B2A1B1_338.wav,long_grammatical,0
238,ADR_long_grammatical/A2B2A1B1A3B3_174.wav,long_grammatical,0
239,ADR_long_grammatical/A3B3A2B2A1B1_334.wav,long_grammatical,0
240,ADR_long_grammatical/A1B1A3B3A2B2_89.wav,long_grammatical,0
