trial_index,audio_filename,condition,position
183,ADR_long_grammatical/A2B2A3B3A1B1_208.wav,long_grammatical,0
184,ADR_long_grammatical/A3B3A2B2A1B1_344.wav,long_grammatical,0
185,ADR_long_grammatical/A3B3A1B1A2B2_259.wav,long_grammatical,0
186,ADR_long_replacement/A1B1A3B3A2B2_97.wav,long_replacement,-3
187,ADR_long_grammatical/A3B3A2B2A1B1_323.wav,long_grammatical,0
188,ADR_long_grammatical/A2B2A3B3A1B1_213.wav,long_grammatical,0
189,ADR_long_grammatical/A2B2A1B1A3B3_177.wav,long_grammatical,0
190,ADR_long_grammatical/A1B1A3B3A2B2_121.wav,long_grammatical,0
191,ADR_long_grammatical/A3B3A2B2A1B1_349.wav,long_grammatical,0
192,ADR_long_grammatical/A1B1A2B2A3B3_8.wav,long_grammatical,0
193,ADR_long_grammatical/A2B2A1B1A3B3_178.wav,long_grammatical,0
194,ADR_long_grammatical/A3B3A2B2A1B1_357.wav,long_grammatical,0
195,ADR_long_grammatical/A2B2A3B3A1B1_209.wav,long_grammatical,0
196,ADR_long_grammatical/A2B2A1B1A3B3_183.wav,long_grammatical,0
197,ADR_long_grammatical/A1B1A2B2A3B3_2.wav,long_grammatical,0
198,ADR_long_grammatical/A3B3A2B2A1B1_364.wav,long_grammatical,0
199,ADR_long_grammatical/A2B2A3B3A1B1_218.wav,long_grammatical,0
200,ADR_long_replacement/A1B1A2B2A3B3_25.wav,long_replacement,-3
201,ADR_long_grammatical/A3B3A1B1A2B2_270.wav,long_grammatical,0
202,ADR_long_grammatical/A2B2A3B3A1B1_204.wav,long_grammatical,0
203,ADR_long_grammatical/A1B1A3B3A2B2_91.wav,long_grammatical,0
204,ADR_long_grammatical/A3B3A1B1A2B2_318.wav,long_grammatical,0
205,ADR_long_grammatical/A3B3A1B1A2B2_267.wav,long_grammatical,0
206,ADR_long_grammatical/A2B2A1B1A3B3_143.wav,long_grammatical,0
207,ADR_long_grammatical/A2B2A1B1A3B3_130.wav,long_grammatical,0
208,ADR_long_grammatical/A2B2A1B1A3B3_188.wav,long_grammatical,0
209,ADR_long_grammatical/A3B3A2B2A1B1_367.wav,long_grammatical,0
210,ADR_long_grammatical/A3B3A2B2A1B1_363.wav,long_grammatical,0
211,ADR_long_replacement/A3B3A1B1A2B2_65.wav,long_replacement,-3
212,ADR_long_grammatical/A3B3A1B1A2B2_303.wav,long_grammatical,0
213,ADR_long_grammatical/A3B3A1B1A2B2_272.wav,long_grammatical,0
214,ADR_long_grammatical/A1B1A2B2A3B3_28.wav,long_grammatical,0
215,ADR_long_grammatical/A2B2A3B3A1B1_199.wav,long_grammatical,0
216,ADR_long_grammatical/A2B2A3B3A1B1_226.wav,long_grammatical,0
217,ADR_long_replacement/A3B3A1B1A2B2_59.wav,long_replacement,-3
218,ADR_long_replacement/A3B3A2B2A1B1_19.wav,long_replacement,-3
219,ADR_long_grammatical/A3B3A1B1A2B2_257.wav,long_grammatical,0
220,ADR_long_grammatical/A3B3A1B1A2B2_273.wav,long_grammatical,0
221,ADR_long_grammatical/A1B1A2B2A3B3_7.wav,long_grammatical,0
222,ADR_long_grammatical/A3B3A1B1A2B2_277.wav,long_grammatical,0
223,ADR_long_grammatical/A1B1A2B2A3B3_16.wav,long_grammatical,0
224,ADR_long_replacement/A2B2A3B3A1B1_69.wav,long_replacement,-3
225,ADR_long_grammatical/A1B1A3B3A2B2_110.wav,long_grammatical,0
226,ADR_long_grammatical/A3B3A2B2A1B1_372.wav,long_grammatical,0
227,ADR_long_replacement/A2B2A1B1A3B3_51.wav,long_replacement,-3
228,ADR_long_grammatical/A3B3A2B2A1B1_365.wav,long_grammatical,0
229,ADR_long_replacement/A3B3A2B2A1B1_54.wav,long_replacement,-3
230,ADR_long_grammatical/A3B3A2B2A1B1_353.wav,long_grammatical,0
231,ADR_long_grammatical/A1B1A3B3A2B2_94.wav,long_grammatical,0
232,ADR_long_grammatical/A2B2A1B1A3B3_173.wav,long_grammatical,0
233,ADR_long_grammatical/A1B1A3B3A2B2_95.wav,long_grammatical,0
234,ADR_long_grammatical/A1B1A3B3A2B2_115.wav,long_grammatical,0
235,ADR_long_grammatical/A2B2A3B3A1B1_219.wav,long_grammatical,0
236,ADR_long_grammatical/A2B2A3B3A1B1_243.wav,long_grammatical,0
237,ADR_long_grammatical/A2B2A3B3A1B1_207.wav,long_grammatical,0
238,ADR_long_grammatical/A1B1A3B3A2B2_79.wav,long_grammatical,0
239,ADR_long_grammatical/A2B2A1B1A3B3_179.wav,long_grammatical,0
240,ADR_long_grammatical/A1B1A3B3A2B2_64.wav,long_grammatical,0
