trial_index,audio_filename,condition,position
121,ADR_long_grammatical/A3B3A2B2A1B1_381.wav,long_grammatical,0
122,ADR_long_grammatical/A1B1A3B3A2B2_95.wav,long_grammatical,0
123,ADR_long_grammatical/A2B2A3B3A1B1_228.wav,long_grammatical,0
124,ADR_long_grammatical/A3B3A1B1A2B2_299.wav,long_grammatical,0
125,ADR_long_grammatical/A1B1A2B2A3B3_7.wav,long_grammatical,0
126,ADR_long_grammatical/A3B3A2B2A1B1_372.wav,long_grammatical,0
127,ADR_long_grammatical/A1B1A3B3A2B2_65.wav,long_grammatical,0
128,ADR_long_grammatical/A2B2A1B1A3B3_139.wav,long_grammatical,0
129,ADR_long_grammatical/A2B2A3B3A1B1_242.wav,long_grammatical,0
130,ADR_long_grammatical/A1B1A2B2A3B3_18.wav,long_grammatical,0
131,ADR_long_grammatical/A3B3A2B2A1B1_345.wav,long_grammatical,0
132,ADR_long_grammatical/A3B3A1B1A2B2_288.wav,long_grammatical,0
133,ADR_long_grammatical/A3B3A2B2A1B1_356.wav,long_grammatical,0
134,ADR_long_grammatical/A3B3A2B2A1B1_326.wav,long_grammatical,0
135,ADR_long_grammatical/A3B3A2B2A1B1_339.wav,long_grammatical,0
136,ADR_long_grammatical/A2B2A1B1A3B3_142.wav,long_grammatical,0
137,ADR_long_grammatical/A2B2A1B1A3B3_148.wav,long_grammatical,0
138,ADR_long_grammatical/A3B3A2B2A1B1_320.wav,long_grammatical,0
139,ADR_long_grammatical/A3B3A2B2A1B1_335.wav,long_grammatical,0
140,ADR_long_grammatical/A2B2A1B1A3B3_187.wav,long_grammatical,0
141,ADR_long_grammatical/A3B3A2B2A1B1_344.wav,long_grammatical,0
142,ADR_long_grammatical/A2B2A1B1A3B3_182.wav,long_grammatical,0
143,ADR_long_grammatical/A1B1A3B3A2B2_96.wav,long_grammatical,0
144,ADR_long_replacement/A2B2A3B3A1B1_13.wav,long_replacement,-2
145,ADR_long_replacement/A3B3A1B1A2B2_14.wav,long_replacement,-1
146,ADR_long_grammatical/A1B1A3B3A2B2_72.wav,long_grammatical,0
147,ADR_long_grammatical/A1B1A3B3A2B2_116.wav,long_grammatical,0
148,ADR_long_grammatical/A3B3A1B1A2B2_287.wav,long_grammatical,0
149,ADR_long_grammatical/A1B1A2B2A3B3_44.wav,long_grammatical,0
150,ADR_long_grammatical/A2B2A1B1A3B3_155.wav,long_grammatical,0
151,ADR_long_concatenation/A1B1A3B3A2B2_19.wav,long_concatenation,-1
152,ADR_long_grammatical/A3B3A1B1A2B2_291.wav,long_grammatical,0
153,ADR_long_grammatical/A2B2A3B3A1B1_204.wav,long_grammatical,0
154,ADR_long_grammatical/A2B2A1B1A3B3_159.wav,long_grammatical,0
155,ADR_long_grammatical/A2B2A3B3A1B1_206.wav,long_grammatical,0
156,ADR_long_grammatical/A2B2A3B3A1B1_255.wav,long_grammatical,0
157,ADR_long_grammatical/A2B2A3B3A1B1_235.wav,long_grammatical,0
158,ADR_long_grammatical/A1B1A2B2A3B3_11.wav,long_grammatical,0
159,ADR_long_grammatical/A3B3A2B2A1B1_383.wav,long_grammatical,0
160,ADR_long_grammatical/A1B1A2B2A3B3_58.wav,long_grammatical,0
161,ADR_long_concatenation/A1B1A2B2A3B3_11.wav,long_concatenation,-2
162,ADR_long_grammatical/A2B2A1B1A3B3_128.wav,long_grammatical,0
163,ADR_long_concatenation/A3B3A1B1A2B2_10.wav,long_concatenation,-2
164,ADR_long_grammatical/A2B2A1B1A3B3_180.wav,long_grammatical,0
165,ADR_long_grammatical/A2B2A1B1A3B3_184.wav,long_grammatical,0
166,ADR_long_grammatical/A1B1A3B3A2B2_110.wav,long_grammatical,0
167,ADR_long_grammatical/A3B3A1B1A2B2_286.wav,long_grammatical,0
168,ADR_long_grammatical/A3B3A2B2A1B1_373.wav,long_grammatical,0
169,ADR_long_concatenation/A3B3A2B2A1B1_14.wav,long_concatenation,-3
170,ADR_long_grammatical/A3B3A1B1A2B2_312.wav,long_grammatical,0
171,ADR_long_replacement/A2B2A1B1A3B3_1.wav,long_replacement,-1
172,ADR_long_grammatical/A2B2A1B1A3B3_135.wav,long_grammatical,0
173,ADR_long_grammatical/A3B3A2B2A1B1_322.wav,long_grammatical,0
174,ADR_long_grammatical/A3B3A1B1A2B2_297.wav,long_grammatical,0
175,ADR_long_grammatical/A1B1A2B2A3B3_14.wav,long_grammatical,0
176,ADR_long_grammatical/A3B3A2B2A1B1_353.wav,long_grammatical,0
177,ADR_long_grammatical/A1B1A3B3A2B2_98.wav,long_grammatical,0
178,ADR_long_grammatical/A3B3A1B1A2B2_309.wav,long_grammatical,0
179,ADR_long_grammatical/A3B3A2B2A1B1_325.wav,long_grammatical,0
180,ADR_long_grammatical/A3B3A2B2A1B1_354.wav,long_grammatical,0
181,ADR_long_grammatical/A3B3A2B2A1B1_376.wav,long_grammatical,0
182,ADR_long_grammatical/A1B1A2B2A3B3_10.wav,long_grammatical,0
183,ADR_long_grammatical/A2B2A1B1A3B3_151.wav,long_grammatical,0
184,ADR_long_grammatical/A2B2A3B3A1B1_245.wav,long_grammatical,0
185,ADR_long_grammatical/A2B2A1B1A3B3_175.wav,long_grammatical,0
186,ADR_long_grammatical/A2B2A3B3A1B1_250.wav,long_grammatical,0
187,ADR_long_replacement/A3B3A2B2A1B1_23.wav,long_replacement,-1
188,ADR_long_grammatical/A2B2A1B1A3B3_141.wav,long_grammatical,0
189,ADR_long_grammatical/A3B3A1B1A2B2_266.wav,long_grammatical,0
190,ADR_long_grammatical/A2B2A1B1A3B3_189.wav,long_grammatical,0
191,ADR_long_concatenation/A1B1A2B2A3B3_18.wav,long_concatenation,-3
192,ADR_long_concatenation/A2B2A1B1A3B3_1.wav,long_concatenation,-1
193,ADR_long_grammatical/A3B3A1B1A2B2_267.wav,long_grammatical,0
194,ADR_long_grammatical/A1B1A2B2A3B3_12.wav,long_grammatical,0
195,ADR_long_grammatical/A1B1A3B3A2B2_94.wav,long_grammatical,0
196,ADR_long_replacement/A3B3A2B2A1B1_24.wav,long_replacement,-1
197,ADR_long_grammatical/A2B2A1B1A3B3_147.wav,long_grammatical,0
198,ADR_long_replacement/A2B2A3B3A1B1_49.wav,long_replacement,-2
199,ADR_long_concatenation/A2B2A1B1A3B3_0.wav,long_concatenation,-3
200,ADR_long_replacement/A2B2A1B1A3B3_44.wav,long_replacement,-3
201,ADR_long_grammatical/A1B1A2B2A3B3_9.wav,long_grammatical,0
202,ADR_long_grammatical/A1B1A3B3A2B2_91.wav,long_grammatical,0
203,ADR_long_grammatical/A1B1A3B3A2B2_121.wav,long_grammatical,0
204,ADR_long_grammatical/A1B1A3B3A2B2_102.wav,long_grammatical,0
205,ADR_long_grammatical/A1B1A2B2A3B3_53.wav,long_grammatical,0
206,ADR_long_grammatical/A1B1A2B2A3B3_55.wav,long_grammatical,0
207,ADR_long_concatenation/A1B1A2B2A3B3_41.wav,long_concatenation,-3
208,ADR_long_grammatical/A1B1A2B2A3B3_41.wav,long_grammatical,0
209,ADR_long_grammatical/A2B2A1B1A3B3_129.wav,long_grammatical,0
210,ADR_long_grammatical/A1B1A2B2A3B3_19.wav,long_grammatical,0
211,ADR_long_grammatical/A1B1A3B3A2B2_126.wav,long_grammatical,0
212,ADR_long_grammatical/A1B1A2B2A3B3_57.wav,long_grammatical,0
213,ADR_long_grammatical/A2B2A3B3A1B1_243.wav,long_grammatical,0
214,ADR_long_replacement/A1B1A2B2A3B3_2.wav,long_replacement,-2
215,ADR_long_grammatical/A3B3A1B1A2B2_316.wav,long_grammatical,0
216,ADR_long_replacement/A3B3A1B1A2B2_4.wav,long_replacement,-2
217,ADR_long_grammatical/A2B2A1B1A3B3_150.wav,long_grammatical,0
218,ADR_long_grammatical/A1B1A3B3A2B2_120.wav,long_grammatical,0
219,ADR_long_grammatical/A1B1A2B2A3B3_34.wav,long_grammatical,0
220,ADR_long_replacement/A3B3A1B1A2B2_45.wav,long_replacement,-2
221,ADR_long_grammatical/A2B2A1B1A3B3_171.wav,long_grammatical,0
222,ADR_long_concatenation/A3B3A1B1A2B2_29.wav,long_concatenation,-3
223,ADR_long_grammatical/A3B3A2B2A1B1_366.wav,long_grammatical,0
224,ADR_long_concatenation/A1B1A2B2A3B3_43.wav,long_concatenation,-3
225,ADR_long_replacement/A3B3A2B2A1B1_34.wav,long_replacement,-2
226,ADR_long_grammatical/A1B1A2B2A3B3_8.wav,long_grammatical,0
227,ADR_long_grammatical/A1B1A3B3A2B2_74.wav,long_grammatical,0
228,ADR_long_grammatical/A1B1A3B3A2B2_93.wav,long_grammatical,0
229,ADR_long_replacement/A1B1A3B3A2B2_15.wav,long_replacement,-2
230,ADR_long_grammatical/A2B2A3B3A1B1_247.wav,long_grammatical,0
231,ADR_long_grammatical/A2B2A1B1A3B3_181.wav,long_grammatical,0
232,ADR_long_grammatical/A1B1A2B2A3B3_2.wav,long_grammatical,0
233,ADR_long_concatenation/A2B2A3B3A1B1_7.wav,long_concatenation,-1
234,ADR_long_grammatical/A1B1A2B2A3B3_3.wav,long_grammatical,0
235,ADR_long_grammatical/A3B3A2B2A1B1_328.wav,long_grammatical,0
236,ADR_long_grammatical/A1B1A2B2A3B3_5.wav,long_grammatical,0
237,ADR_long_grammatical/A3B3A2B2A1B1_329.wav,long_grammatical,0
238,ADR_long_concatenation/A1B1A3B3A2B2_25.wav,long_concatenation,-1
239,ADR_long_grammatical/A3B3A1B1A2B2_265.wav,long_grammatical,0
240,ADR_long_concatenation/A2B2A1B1A3B3_3.wav,long_concatenation,-1
