trial_index,audio_filename,condition,position
47,HDR_long_grammatical/A1A2A3B3B2B1_15.wav,long_grammatical,0
48,HDR_long_grammatical/A1A2A3B3B2B1_35.wav,long_grammatical,0
49,HDR_long_grammatical/A2A1A3B3B1B2_197.wav,long_grammatical,0
50,HDR_long_grammatical/A3A2A1B1B2B3_352.wav,long_grammatical,0
51,HDR_long_grammatical/A1A2A3B3B2B1_42.wav,long_grammatical,0
52,HDR_long_grammatical/A3A2A1B1B2B3_368.wav,long_grammatical,0
53,HDR_long_grammatical/A2A3A1B1B3B2_122.wav,long_grammatical,0
54,HDR_long_replacement/A1A3A2B2B3B1_43.wav,long_replacement,-3
55,HDR_long_grammatical/A1A2A3B3B2B1_61.wav,long_grammatical,0
56,HDR_long_grammatical/A1A3A2B2B3B1_310.wav,long_grammatical,0
57,HDR_long_grammatical/A3A1A2B2B1B3_169.wav,long_grammatical,0
58,HDR_long_grammatical/A3A2A1B1B2B3_338.wav,long_grammatical,0
59,HDR_long_replacement/A2A3A1B1B3B2_42.wav,long_replacement,-3
60,HDR_long_grammatical/A2A3A1B1B3B2_105.wav,long_grammatical,0
61,HDR_long_replacement/A1A3A2B2B3B1_91.wav,long_replacement,-3
62,HDR_long_replacement/A1A3A2B2B3B1_46.wav,long_replacement,-3
63,HDR_long_grammatical/A2A3A1B1B3B2_69.wav,long_grammatical,0
64,HDR_long_grammatical/A3A1A2B2B1B3_190.wav,long_grammatical,0
65,HDR_long_grammatical/A2A1A3B3B1B2_214.wav,long_grammatical,0
66,HDR_long_grammatical/A3A1A2B2B1B3_189.wav,long_grammatical,0
67,HDR_long_grammatical/A2A3A1B1B3B2_114.wav,long_grammatical,0
68,HDR_long_grammatical/A2A3A1B1B3B2_109.wav,long_grammatical,0
69,HDR_long_grammatical/A3A2A1B1B2B3_378.wav,long_grammatical,0
70,HDR_long_grammatical/A3A1A2B2B1B3_156.wav,long_grammatical,0
71,HDR_long_grammatical/A3A1A2B2B1B3_172.wav,long_grammatical,0
72,HDR_long_grammatical/A2A3A1B1B3B2_124.wav,long_grammatical,0
73,HDR_long_grammatical/A3A1A2B2B1B3_131.wav,long_grammatical,0
74,HDR_long_replacement/A1A2A3B3B2B1_25.wav,long_replacement,-3
75,HDR_long_grammatical/A1A2A3B3B2B1_47.wav,long_grammatical,0
76,HDR_long_grammatical/A2A3A1B1B3B2_111.wav,long_grammatical,0
77,HDR_long_grammatical/A3A1A2B2B1B3_185.wav,long_grammatical,0
78,HDR_long_grammatical/A2A3A1B1B3B2_93.wav,long_grammatical,0
79,HDR_long_grammatical/A3A1A2B2B1B3_165.wav,long_grammatical,0
80,HDR_long_replacement/A2A3A1B1B3B2_22.wav,long_replacement,-3
81,HDR_long_grammatical/A2A1A3B3B1B2_249.wav,long_grammatical,0
82,HDR_long_replacement/A3A1A2B2B1B3_27.wav,long_replacement,-3
83,HDR_long_grammatical/A2A1A3B3B1B2_218.wav,long_grammatical,0
84,HDR_long_replacement/A2A1A3B3B1B2_87.wav,long_replacement,-3
85,HDR_long_grammatical/A3A2A1B1B2B3_359.wav,long_grammatical,0
86,HDR_long_grammatical/A1A2A3B3B2B1_44.wav,long_grammatical,0
87,HDR_long_grammatical/A3A1A2B2B1B3_128.wav,long_grammatical,0
88,HDR_long_grammatical/A3A1A2B2B1B3_188.wav,long_grammatical,0
89,HDR_long_grammatical/A3A2A1B1B2B3_333.wav,long_grammatical,0
90,HDR_long_grammatical/A3A1A2B2B1B3_173.wav,long_grammatical,0
91,HDR_long_grammatical/A1A3A2B2B3B1_312.wav,long_grammatical,0
92,HDR_long_grammatical/A3A2A1B1B2B3_375.wav,long_grammatical,0
93,HDR_long_replacement/A1A2A3B3B2B1_0.wav,long_replacement,-3
94,HDR_long_grammatical/A1A2A3B3B2B1_63.wav,long_grammatical,0
95,HDR_long_replacement/A1A3A2B2B3B1_41.wav,long_replacement,-3
96,HDR_long_grammatical/A2A3A1B1B3B2_85.wav,long_grammatical,0
97,HDR_long_replacement/A1A2A3B3B2B1_32.wav,long_replacement,-3
98,HDR_long_grammatical/A1A3A2B2B3B1_283.wav,long_grammatical,0
99,HDR_long_grammatical/A3A2A1B1B2B3_383.wav,long_grammatical,0
100,HDR_long_grammatical/A3A1A2B2B1B3_138.wav,long_grammatical,0
101,HDR_long_grammatical/A1A2A3B3B2B1_7.wav,long_grammatical,0
102,HDR_long_grammatical/A2A1A3B3B1B2_213.wav,long_grammatical,0
103,HDR_long_grammatical/A3A1A2B2B1B3_182.wav,long_grammatical,0
104,HDR_long_grammatical/A1A3A2B2B3B1_306.wav,long_grammatical,0
105,HDR_long_grammatical/A2A1A3B3B1B2_220.wav,long_grammatical,0
106,HDR_long_grammatical/A3A1A2B2B1B3_141.wav,long_grammatical,0
107,HDR_long_replacement/A3A2A1B1B2B3_49.wav,long_replacement,-3
108,HDR_long_grammatical/A3A2A1B1B2B3_342.wav,long_grammatical,0
109,HDR_long_grammatical/A2A1A3B3B1B2_192.wav,long_grammatical,0
110,HDR_long_grammatical/A1A2A3B3B2B1_51.wav,long_grammatical,0
111,HDR_long_grammatical/A2A1A3B3B1B2_205.wav,long_grammatical,0
112,HDR_long_replacement/A3A2A1B1B2B3_55.wav,long_replacement,-3
113,HDR_long_grammatical/A1A3A2B2B3B1_257.wav,long_grammatical,0
114,HDR_long_grammatical/A2A3A1B1B3B2_103.wav,long_grammatical,0
115,HDR_long_grammatical/A3A2A1B1B2B3_325.wav,long_grammatical,0
116,HDR_long_replacement/A1A3A2B2B3B1_1.wav,long_replacement,-3
117,HDR_long_grammatical/A2A3A1B1B3B2_126.wav,long_grammatical,0
118,HDR_long_grammatical/A1A2A3B3B2B1_40.wav,long_grammatical,0
119,HDR_long_grammatical/A2A3A1B1B3B2_68.wav,long_grammatical,0
120,HDR_long_grammatical/A3A1A2B2B1B3_178.wav,long_grammatical,0
121,HDR_long_grammatical/A2A3A1B1B3B2_123.wav,long_grammatical,0
122,HDR_long_grammatical/A2A3A1B1B3B2_94.wav,long_grammatical,0
123,HDR_long_grammatical/A1A3A2B2B3B1_294.wav,long_grammatical,0
124,HDR_long_grammatical/A2A1A3B3B1B2_209.wav,long_grammatical,0
125,HDR_long_grammatical/A3A2A1B1B2B3_353.wav,long_grammatical,0
126,HDR_long_grammatical/A2A1A3B3B1B2_236.wav,long_grammatical,0
127,HDR_long_grammatical/A2A3A1B1B3B2_88.wav,long_grammatical,0
128,HDR_long_replacement/A1A3A2B2B3B1_67.wav,long_replacement,-3
129,HDR_long_grammatical/A1A2A3B3B2B1_45.wav,long_grammatical,0
130,HDR_long_grammatical/A2A1A3B3B1B2_231.wav,long_grammatical,0
131,HDR_long_grammatical/A2A1A3B3B1B2_228.wav,long_grammatical,0
132,HDR_long_grammatical/A3A2A1B1B2B3_379.wav,long_grammatical,0
133,HDR_long_replacement/A1A2A3B3B2B1_18.wav,long_replacement,-3
134,HDR_long_grammatical/A2A3A1B1B3B2_102.wav,long_grammatical,0
135,HDR_long_grammatical/A3A1A2B2B1B3_164.wav,long_grammatical,0
136,HDR_long_grammatical/A2A3A1B1B3B2_70.wav,long_grammatical,0
137,HDR_long_replacement/A1A2A3B3B2B1_76.wav,long_replacement,-3
138,HDR_long_grammatical/A2A1A3B3B1B2_194.wav,long_grammatical,0
139,HDR_long_replacement/A2A3A1B1B3B2_94.wav,long_replacement,-3
140,HDR_long_grammatical/A1A2A3B3B2B1_48.wav,long_grammatical,0
141,HDR_long_grammatical/A1A2A3B3B2B1_18.wav,long_grammatical,0
142,HDR_long_grammatical/A1A3A2B2B3B1_285.wav,long_grammatical,0
143,HDR_long_replacement/A1A2A3B3B2B1_9.wav,long_replacement,-3
144,HDR_long_replacement/A1A2A3B3B2B1_59.wav,long_replacement,-3
145,HDR_long_replacement/A1A2A3B3B2B1_98.wav,long_replacement,-3
146,HDR_long_grammatical/A3A2A1B1B2B3_362.wav,long_grammatical,0
147,HDR_long_grammatical/A2A1A3B3B1B2_251.wav,long_grammatical,0
148,HDR_long_grammatical/A3A2A1B1B2B3_347.wav,long_grammatical,0
149,HDR_long_replacement/A2A1A3B3B1B2_57.wav,long_replacement,-3
150,HDR_long_grammatical/A3A1A2B2B1B3_150.wav,long_grammatical,0
151,HDR_long_grammatical/A2A3A1B1B3B2_110.wav,long_grammatical,0
152,HDR_long_grammatical/A1A3A2B2B3B1_271.wav,long_grammatical,0
153,HDR_long_grammatical/A3A2A1B1B2B3_363.wav,long_grammatical,0
154,HDR_long_grammatical/A2A3A1B1B3B2_90.wav,long_grammatical,0
155,HDR_long_grammatical/A1A2A3B3B2B1_62.wav,long_grammatical,0
156,HDR_long_replacement/A3A1A2B2B1B3_72.wav,long_replacement,-3
157,HDR_long_grammatical/A2A1A3B3B1B2_198.wav,long_grammatical,0
158,HDR_long_grammatical/A3A1A2B2B1B3_191.wav,long_grammatical,0
159,HDR_long_grammatical/A2A1A3B3B1B2_215.wav,long_grammatical,0
160,HDR_long_replacement/A3A1A2B2B1B3_21.wav,long_replacement,-3
161,HDR_long_grammatical/A1A2A3B3B2B1_27.wav,long_grammatical,0
162,HDR_long_replacement/A3A1A2B2B1B3_10.wav,long_replacement,-3
163,HDR_long_replacement/A1A3A2B2B3B1_80.wav,long_replacement,-3
164,HDR_long_replacement/A2A3A1B1B3B2_15.wav,long_replacement,-3
165,HDR_long_replacement/A3A1A2B2B1B3_6.wav,long_replacement,-3
166,HDR_long_grammatical/A2A1A3B3B1B2_245.wav,long_grammatical,0
167,HDR_long_grammatical/A1A2A3B3B2B1_3.wav,long_grammatical,0
168,HDR_long_grammatical/A3A1A2B2B1B3_142.wav,long_grammatical,0
169,HDR_long_grammatical/A1A2A3B3B2B1_58.wav,long_grammatical,0
170,HDR_long_grammatical/A1A2A3B3B2B1_0.wav,long_grammatical,0
171,HDR_long_grammatical/A1A2A3B3B2B1_23.wav,long_grammatical,0
172,HDR_long_replacement/A2A1A3B3B1B2_75.wav,long_replacement,-3
173,HDR_long_grammatical/A1A3A2B2B3B1_256.wav,long_grammatical,0
174,HDR_long_grammatical/A3A2A1B1B2B3_348.wav,long_grammatical,0
175,HDR_long_grammatical/A3A2A1B1B2B3_341.wav,long_grammatical,0
176,HDR_long_replacement/A2A1A3B3B1B2_52.wav,long_replacement,-3
177,HDR_long_replacement/A2A1A3B3B1B2_86.wav,long_replacement,-3
178,HDR_long_replacement/A3A2A1B1B2B3_64.wav,long_replacement,-3
179,HDR_long_grammatical/A2A1A3B3B1B2_203.wav,long_grammatical,0
180,HDR_long_grammatical/A3A2A1B1B2B3_324.wav,long_grammatical,0
181,HDR_long_grammatical/A3A2A1B1B2B3_320.wav,long_grammatical,0
182,HDR_long_grammatical/A3A1A2B2B1B3_186.wav,long_grammatical,0
183,HDR_long_grammatical/A3A1A2B2B1B3_175.wav,long_grammatical,0
184,HDR_long_grammatical/A1A2A3B3B2B1_20.wav,long_grammatical,0
185,HDR_long_grammatical/A2A1A3B3B1B2_221.wav,long_grammatical,0
186,HDR_long_grammatical/A2A3A1B1B3B2_119.wav,long_grammatical,0
187,HDR_long_grammatical/A1A2A3B3B2B1_33.wav,long_grammatical,0
188,HDR_long_grammatical/A3A2A1B1B2B3_364.wav,long_grammatical,0
189,HDR_long_replacement/A3A1A2B2B1B3_93.wav,long_replacement,-3
190,HDR_long_grammatical/A1A3A2B2B3B1_301.wav,long_grammatical,0
191,HDR_long_replacement/A3A1A2B2B1B3_65.wav,long_replacement,-3
192,HDR_long_grammatical/A1A3A2B2B3B1_309.wav,long_grammatical,0
193,HDR_long_grammatical/A3A1A2B2B1B3_161.wav,long_grammatical,0
194,HDR_long_grammatical/A1A3A2B2B3B1_260.wav,long_grammatical,0
195,HDR_long_grammatical/A2A3A1B1B3B2_106.wav,long_grammatical,0
196,HDR_long_grammatical/A3A1A2B2B1B3_163.wav,long_grammatical,0
197,HDR_long_grammatical/A1A3A2B2B3B1_269.wav,long_grammatical,0
198,HDR_long_grammatical/A2A1A3B3B1B2_224.wav,long_grammatical,0
199,HDR_long_grammatical/A1A3A2B2B3B1_289.wav,long_grammatical,0
200,HDR_long_grammatical/A3A1A2B2B1B3_166.wav,long_grammatical,0
201,HDR_long_grammatical/A2A1A3B3B1B2_207.wav,long_grammatical,0
202,HDR_long_grammatical/A3A1A2B2B1B3_181.wav,long_grammatical,0
203,HDR_long_replacement/A1A3A2B2B3B1_37.wav,long_replacement,-3
204,HDR_long_grammatical/A1A3A2B2B3B1_304.wav,long_grammatical,0
205,HDR_long_grammatical/A1A3A2B2B3B1_288.wav,long_grammatical,0
206,HDR_long_grammatical/A2A1A3B3B1B2_208.wav,long_grammatical,0
207,HDR_long_grammatical/A1A3A2B2B3B1_299.wav,long_grammatical,0
208,HDR_long_grammatical/A2A1A3B3B1B2_246.wav,long_grammatical,0
209,HDR_long_grammatical/A1A2A3B3B2B1_11.wav,long_grammatical,0
210,HDR_long_grammatical/A3A2A1B1B2B3_326.wav,long_grammatical,0
211,HDR_long_grammatical/A3A2A1B1B2B3_334.wav,long_grammatical,0
212,HDR_long_grammatical/A2A3A1B1B3B2_76.wav,long_grammatical,0
213,HDR_long_grammatical/A3A1A2B2B1B3_183.wav,long_grammatical,0
214,HDR_long_grammatical/A1A2A3B3B2B1_24.wav,long_grammatical,0
215,HDR_long_grammatical/A3A2A1B1B2B3_332.wav,long_grammatical,0
216,HDR_long_grammatical/A1A3A2B2B3B1_272.wav,long_grammatical,0
217,HDR_long_grammatical/A2A3A1B1B3B2_95.wav,long_grammatical,0
218,HDR_long_grammatical/A1A3A2B2B3B1_308.wav,long_grammatical,0
219,HDR_long_grammatical/A2A3A1B1B3B2_75.wav,long_grammatical,0
220,HDR_long_grammatical/A1A3A2B2B3B1_298.wav,long_grammatical,0
221,HDR_long_grammatical/A2A1A3B3B1B2_242.wav,long_grammatical,0
222,HDR_long_grammatical/A1A3A2B2B3B1_282.wav,long_grammatical,0
223,HDR_long_grammatical/A3A2A1B1B2B3_322.wav,long_grammatical,0
224,HDR_long_grammatical/A1A2A3B3B2B1_41.wav,long_grammatical,0
225,HDR_long_grammatical/A2A1A3B3B1B2_250.wav,long_grammatical,0
226,HDR_long_grammatical/A3A2A1B1B2B3_381.wav,long_grammatical,0
227,HDR_long_replacement/A3A2A1B1B2B3_90.wav,long_replacement,-3
228,HDR_long_grammatical/A3A1A2B2B1B3_134.wav,long_grammatical,0
229,HDR_long_grammatical/A3A1A2B2B1B3_154.wav,long_grammatical,0
230,HDR_long_replacement/A3A1A2B2B1B3_14.wav,long_replacement,-3
231,HDR_long_grammatical/A2A1A3B3B1B2_202.wav,long_grammatical,0
232,HDR_long_grammatical/A1A2A3B3B2B1_55.wav,long_grammatical,0
233,HDR_long_grammatical/A1A3A2B2B3B1_280.wav,long_grammatical,0
234,HDR_long_replacement/A3A2A1B1B2B3_79.wav,long_replacement,-3
235,HDR_long_grammatical/A3A2A1B1B2B3_345.wav,long_grammatical,0
236,HDR_long_replacement/A1A3A2B2B3B1_31.wav,long_replacement,-3
237,HDR_long_grammatical/A1A2A3B3B2B1_14.wav,long_grammatical,0
238,HDR_long_grammatical/A2A1A3B3B1B2_254.wav,long_grammatical,0
239,HDR_long_replacement/A2A3A1B1B3B2_29.wav,long_replacement,-3
240,HDR_long_grammatical/A1A2A3B3B2B1_16.wav,long_grammatical,0
