trial_index,audio_filename,condition,position
46,ADR_long_grammatical/A3B3A1B1A2B2_314.wav,long_grammatical,0
47,ADR_long_concatenation/A1B1A3B3A2B2_49.wav,long_concatenation,-3
48,ADR_long_grammatical/A3B3A2B2A1B1_345.wav,long_grammatical,0
49,ADR_long_grammatical/A3B3A2B2A1B1_354.wav,long_grammatical,0
50,ADR_long_grammatical/A3B3A1B1A2B2_316.wav,long_grammatical,0
51,ADR_long_grammatical/A3B3A1B1A2B2_301.wav,long_grammatical,0
52,ADR_long_concatenation/A1B1A2B2A3B3_21.wav,long_concatenation,-3
53,ADR_long_grammatical/A1B1A3B3A2B2_98.wav,long_grammatical,0
54,ADR_long_grammatical/A1B1A2B2A3B3_46.wav,long_grammatical,0
55,ADR_long_grammatical/A3B3A2B2A1B1_350.wav,long_grammatical,0
56,ADR_long_grammatical/A2B2A3B3A1B1_197.wav,long_grammatical,0
57,ADR_long_grammatical/A2B2A1B1A3B3_190.wav,long_grammatical,0
58,ADR_long_grammatical/A1B1A2B2A3B3_48.wav,long_grammatical,0
59,ADR_long_grammatical/A1B1A3B3A2B2_112.wav,long_grammatical,0
60,ADR_long_concatenation/A3B3A1B1A2B2_10.wav,long_concatenation,-2
61,ADR_long_concatenation/A1B1A3B3A2B2_25.wav,long_concatenation,-1
62,ADR_long_grammatical/A3B3A2B2A1B1_323.wav,long_grammatical,0
63,ADR_long_concatenation/A1B1A2B2A3B3_8.wav,long_concatenation,-3
64,ADR_long_grammatical/A2B2A1B1A3B3_176.wav,long_grammatical,0
65,ADR_long_grammatical/A1B1A3B3A2B2_67.wav,long_grammatical,0
66,ADR_long_grammatical/A2B2A1B1A3B3_171.wav,long_grammatical,0
67,ADR_long_grammatical/A1B1A3B3A2B2_115.wav,long_grammatical,0
68,ADR_long_replacement/A2B2A3B3A1B1_40.wav,long_replacement,-2
69,ADR_long_grammatical/A2B2A3B3A1B1_246.wav,long_grammatical,0
70,ADR_long_grammatical/A2B2A1B1A3B3_182.wav,long_grammatical,0
71,ADR_long_grammatical/A1B1A3B3A2B2_119.wav,long_grammatical,0
72,ADR_long_grammatical/A3B3A2B2A1B1_337.wav,long_grammatical,0
73,ADR_long_grammatical/A3B3A2B2A1B1_375.wav,long_grammatical,0
74,ADR_long_concatenation/A2B2A3B3A1B1_4.wav,long_concatenation,-3
75,ADR_long_grammatical/A3B3A2B2A1B1_322.wav,long_grammatical,0
76,ADR_long_grammatical/A3B3A2B2A1B1_367.wav,long_grammatical,0
77,ADR_long_grammatical/A3B3A2B2A1B1_372.wav,long_grammatical,0
78,ADR_long_grammatical/A3B3A2B2A1B1_356.wav,long_grammatical,0
79,ADR_long_concatenation/A1B1A3B3A2B2_20.wav,long_concatenation,-1
80,ADR_long_grammatical/A3B3A2B2A1B1_357.wav,long_grammatical,0
81,ADR_long_grammatical/A2B2A1B1A3B3_177.wav,long_grammatical,0
82,ADR_long_grammatical/A1B1A3B3A2B2_97.wav,long_grammatical,0
83,ADR_long_grammatical/A2B2A3B3A1B1_203.wav,long_grammatical,0
84,ADR_long_replacement/A2B2A1B1A3B3_44.wav,long_replacement,-3
85,ADR_long_grammatical/A2B2A3B3A1B1_208.wav,long_grammatical,0
86,ADR_long_grammatical/A1B1A3B3A2B2_72.wav,long_grammatical,0
87,ADR_long_grammatical/A2B2A1B1A3B3_185.wav,long_grammatical,0
88,ADR_long_grammatical/A1B1A3B3A2B2_110.wav,long_grammatical,0
89,ADR_long_concatenation/A3B3A1B1A2B2_44.wav,long_concatenation,-3
90,ADR_long_grammatical/A1B1A3B3A2B2_79.wav,long_grammatical,0
91,ADR_long_grammatical/A3B3A2B2A1B1_349.wav,long_grammatical,0
92,ADR_long_grammatical/A2B2A3B3A1B1_199.wav,long_grammatical,0
93,ADR_long_grammatical/A2B2A1B1A3B3_189.wav,long_grammatical,0
94,ADR_long_grammatical/A2B2A3B3A1B1_255.wav,long_grammatical,0
95,ADR_long_grammatical/A1B1A3B3A2B2_125.wav,long_grammatical,0
96,ADR_long_grammatical/A3B3A2B2A1B1_326.wav,long_grammatical,0
97,ADR_long_grammatical/A2B2A3B3A1B1_250.wav,long_grammatical,0
98,ADR_long_grammatical/A1B1A3B3A2B2_106.wav,long_grammatical,0
99,ADR_long_grammatical/A3B3A1B1A2B2_309.wav,long_grammatical,0
100,ADR_long_grammatical/A3B3A1B1A2B2_278.wav,long_grammatical,0
101,ADR_long_grammatical/A3B3A2B2A1B1_333.wav,long_grammatical,0
102,ADR_long_grammatical/A1B1A2B2A3B3_51.wav,long_grammatical,0
103,ADR_long_grammatical/A2B2A3B3A1B1_224.wav,long_grammatical,0
104,ADR_long_grammatical/A2B2A3B3A1B1_226.wav,long_grammatical,0
105,ADR_long_grammatical/A2B2A3B3A1B1_213.wav,long_grammatical,0
106,ADR_long_replacement/A3B3A1B1A2B2_21.wav,long_replacement,-2
107,ADR_long_grammatical/A1B1A3B3A2B2_107.wav,long_grammatical,0
108,ADR_long_replacement/A1B1A2B2A3B3_12.wav,long_replacement,-2
109,ADR_long_grammatical/A3B3A2B2A1B1_327.wav,long_grammatical,0
110,ADR_long_grammatical/A2B2A1B1A3B3_149.wav,long_grammatical,0
111,ADR_long_grammatical/A2B2A3B3A1B1_200.wav,long_grammatical,0
112,ADR_long_grammatical/A2B2A1B1A3B3_150.wav,long_grammatical,0
113,ADR_long_grammatical/A3B3A1B1A2B2_266.wav,long_grammatical,0
114,ADR_long_concatenation/A2B2A3B3A1B1_7.wav,long_concatenation,-1
115,ADR_long_grammatical/A2B2A3B3A1B1_252.wav,long_grammatical,0
116,ADR_long_grammatical/A2B2A1B1A3B3_161.wav,long_grammatical,0
117,ADR_long_replacement/A1B1A3B3A2B2_27.wav,long_replacement,-2
118,ADR_long_grammatical/A3B3A1B1A2B2_308.wav,long_grammatical,0
119,ADR_long_concatenation/A3B3A2B2A1B1_48.wav,long_concatenation,-1
120,ADR_long_concatenation/A1B1A2B2A3B3_28.wav,long_concatenation,-3
121,ADR_long_grammatical/A3B3A1B1A2B2_289.wav,long_grammatical,0
122,ADR_long_grammatical/A1B1A2B2A3B3_31.wav,long_grammatical,0
123,ADR_long_grammatical/A2B2A1B1A3B3_136.wav,long_grammatical,0
124,ADR_long_grammatical/A1B1A3B3A2B2_75.wav,long_grammatical,0
125,ADR_long_grammatical/A3B3A2B2A1B1_329.wav,long_grammatical,0
126,ADR_long_grammatical/A3B3A1B1A2B2_298.wav,long_grammatical,0
127,ADR_long_concatenation/A2B2A1B1A3B3_33.wav,long_concatenation,-2
128,ADR_long_grammatical/A2B2A3B3A1B1_211.wav,long_grammatical,0
129,ADR_long_grammatical/A3B3A2B2A1B1_343.wav,long_grammatical,0
130,ADR_long_grammatical/A2B2A1B1A3B3_132.wav,long_grammatical,0
131,ADR_long_grammatical/A2B2A1B1A3B3_175.wav,long_grammatical,0
132,ADR_long_grammatical/A3B3A1B1A2B2_305.wav,long_grammatical,0
133,ADR_long_grammatical/A1B1A2B2A3B3_0.wav,long_grammatical,0
134,ADR_long_replacement/A3B3A2B2A1B1_34.wav,long_replacement,-2
135,ADR_long_replacement/A2B2A3B3A1B1_29.wav,long_replacement,-2
136,ADR_long_grammatical/A1B1A3B3A2B2_66.wav,long_grammatical,0
137,ADR_long_grammatical/A2B2A1B1A3B3_160.wav,long_grammatical,0
138,ADR_long_replacement/A3B3A1B1A2B2_20.wav,long_replacement,-3
139,ADR_long_grammatical/A1B1A3B3A2B2_86.wav,long_grammatical,0
140,ADR_long_grammatical/A3B3A2B2A1B1_332.wav,long_grammatical,0
141,ADR_long_concatenation/A1B1A3B3A2B2_30.wav,long_concatenation,-3
142,ADR_long_replacement/A2B2A1B1A3B3_38.wav,long_replacement,-3
143,ADR_long_grammatical/A2B2A1B1A3B3_155.wav,long_grammatical,0
144,ADR_long_grammatical/A3B3A1B1A2B2_293.wav,long_grammatical,0
145,ADR_long_grammatical/A2B2A1B1A3B3_151.wav,long_grammatical,0
146,ADR_long_grammatical/A1B1A3B3A2B2_121.wav,long_grammatical,0
147,ADR_long_grammatical/A1B1A3B3A2B2_89.wav,long_grammatical,0
148,ADR_long_grammatical/A3B3A1B1A2B2_267.wav,long_grammatical,0
149,ADR_long_grammatical/A3B3A2B2A1B1_361.wav,long_grammatical,0
150,ADR_long_replacement/A1B1A2B2A3B3_2.wav,long_replacement,-2
151,ADR_long_replacement/A2B2A1B1A3B3_28.wav,long_replacement,-1
152,ADR_long_grammatical/A1B1A3B3A2B2_104.wav,long_grammatical,0
153,ADR_long_grammatical/A2B2A1B1A3B3_156.wav,long_grammatical,0
154,ADR_long_grammatical/A3B3A2B2A1B1_328.wav,long_grammatical,0
155,ADR_long_grammatical/A3B3A1B1A2B2_290.wav,long_grammatical,0
156,ADR_long_grammatical/A3B3A2B2A1B1_360.wav,long_grammatical,0
157,ADR_long_grammatical/A3B3A1B1A2B2_259.wav,long_grammatical,0
158,ADR_long_grammatical/A2B2A1B1A3B3_138.wav,long_grammatical,0
159,ADR_long_grammatical/A3B3A1B1A2B2_268.wav,long_grammatical,0
160,ADR_long_grammatical/A3B3A1B1A2B2_264.wav,long_grammatical,0
161,ADR_long_grammatical/A1B1A3B3A2B2_64.wav,long_grammatical,0
162,ADR_long_grammatical/A1B1A2B2A3B3_44.wav,long_grammatical,0
163,ADR_long_concatenation/A2B2A1B1A3B3_5.wav,long_concatenation,-2
164,ADR_long_grammatical/A3B3A2B2A1B1_376.wav,long_grammatical,0
165,ADR_long_grammatical/A2B2A1B1A3B3_164.wav,long_grammatical,0
166,ADR_long_grammatical/A1B1A3B3A2B2_127.wav,long_grammatical,0
167,ADR_long_grammatical/A2B2A3B3A1B1_202.wav,long_grammatical,0
168,ADR_long_grammatical/A2B2A1B1A3B3_163.wav,long_grammatical,0
169,ADR_long_grammatical/A1B1A2B2A3B3_26.wav,long_grammatical,0
170,ADR_long_grammatical/A1B1A2B2A3B3_57.wav,long_grammatical,0
171,ADR_long_concatenation/A3B3A1B1A2B2_42.wav,long_concatenation,-3
172,ADR_long_grammatical/A1B1A2B2A3B3_45.wav,long_grammatical,0
173,ADR_long_replacement/A1B1A2B2A3B3_3.wav,long_replacement,-2
174,ADR_long_grammatical/A1B1A2B2A3B3_53.wav,long_grammatical,0
175,ADR_long_grammatical/A3B3A1B1A2B2_273.wav,long_grammatical,0
176,ADR_long_grammatical/A2B2A1B1A3B3_169.wav,long_grammatical,0
177,ADR_long_grammatical/A1B1A3B3A2B2_116.wav,long_grammatical,0
178,ADR_long_grammatical/A2B2A1B1A3B3_159.wav,long_grammatical,0
179,ADR_long_replacement/A1B1A3B3A2B2_46.wav,long_replacement,-3
180,ADR_long_concatenation/A3B3A2B2A1B1_38.wav,long_concatenation,-2
181,ADR_long_grammatical/A3B3A1B1A2B2_291.wav,long_grammatical,0
182,ADR_long_grammatical/A2B2A3B3A1B1_222.wav,long_grammatical,0
183,ADR_long_grammatical/A1B1A2B2A3B3_11.wav,long_grammatical,0
184,ADR_long_grammatical/A3B3A2B2A1B1_383.wav,long_grammatical,0
185,ADR_long_grammatical/A2B2A3B3A1B1_232.wav,long_grammatical,0
186,ADR_long_grammatical/A1B1A2B2A3B3_32.wav,long_grammatical,0
187,ADR_long_grammatical/A3B3A1B1A2B2_260.wav,long_grammatical,0
188,ADR_long_grammatical/A2B2A3B3A1B1_196.wav,long_grammatical,0
189,ADR_long_grammatical/A3B3A1B1A2B2_311.wav,long_grammatical,0
190,ADR_long_grammatical/A3B3A1B1A2B2_271.wav,long_grammatical,0
191,ADR_long_grammatical/A1B1A3B3A2B2_81.wav,long_grammatical,0
192,ADR_long_concatenation/A2B2A3B3A1B1_46.wav,long_concatenation,-2
193,ADR_long_grammatical/A1B1A3B3A2B2_92.wav,long_grammatical,0
194,ADR_long_grammatical/A3B3A1B1A2B2_276.wav,long_grammatical,0
195,ADR_long_grammatical/A2B2A1B1A3B3_180.wav,long_grammatical,0
196,ADR_long_grammatical/A3B3A1B1A2B2_304.wav,long_grammatical,0
197,ADR_long_replacement/A2B2A1B1A3B3_16.wav,long_replacement,-3
198,ADR_long_grammatical/A2B2A1B1A3B3_142.wav,long_grammatical,0
199,ADR_long_grammatical/A3B3A2B2A1B1_321.wav,long_grammatical,0
200,ADR_long_grammatical/A1B1A3B3A2B2_65.wav,long_grammatical,0
201,ADR_long_grammatical/A2B2A3B3A1B1_206.wav,long_grammatical,0
202,ADR_long_grammatical/A3B3A2B2A1B1_378.wav,long_grammatical,0
203,ADR_long_grammatical/A3B3A2B2A1B1_325.wav,long_grammatical,0
204,ADR_long_grammatical/A1B1A3B3A2B2_122.wav,long_grammatical,0
205,ADR_long_grammatical/A2B2A3B3A1B1_193.wav,long_grammatical,0
206,ADR_long_grammatical/A3B3A1B1A2B2_300.wav,long_grammatical,0
207,ADR_long_grammatical/A1B1A3B3A2B2_109.wav,long_grammatical,0
208,ADR_long_grammatical/A1B1A2B2A3B3_3.wav,long_grammatical,0
209,ADR_long_replacement/A3B3A2B2A1B1_26.wav,long_replacement,-1
210,ADR_long_grammatical/A1B1A2B2A3B3_4.wav,long_grammatical,0
211,ADR_long_grammatical/A3B3A2B2A1B1_335.wav,long_grammatical,0
212,ADR_long_grammatical/A2B2A3B3A1B1_231.wav,long_grammatical,0
213,ADR_long_replacement/A2B2A1B1A3B3_6.wav,long_replacement,-1
214,ADR_long_grammatical/A1B1A2B2A3B3_17.wav,long_grammatical,0
215,ADR_long_grammatical/A1B1A2B2A3B3_1.wav,long_grammatical,0
216,ADR_long_grammatical/A2B2A1B1A3B3_131.wav,long_grammatical,0
217,ADR_long_grammatical/A3B3A1B1A2B2_315.wav,long_grammatical,0
218,ADR_long_grammatical/A2B2A3B3A1B1_230.wav,long_grammatical,0
219,ADR_long_grammatical/A2B2A3B3A1B1_192.wav,long_grammatical,0
220,ADR_long_grammatical/A2B2A3B3A1B1_201.wav,long_grammatical,0
221,ADR_long_grammatical/A1B1A2B2A3B3_15.wav,long_grammatical,0
222,ADR_long_grammatical/A3B3A1B1A2B2_303.wav,long_grammatical,0
223,ADR_long_grammatical/A1B1A3B3A2B2_84.wav,long_grammatical,0
224,ADR_long_grammatical/A2B2A1B1A3B3_183.wav,long_grammatical,0
225,ADR_long_grammatical/A2B2A1B1A3B3_133.wav,long_grammatical,0
226,ADR_long_grammatical/A1B1A3B3A2B2_105.wav,long_grammatical,0
227,ADR_long_replacement/A3B3A2B2A1B1_24.wav,long_replacement,-1
228,ADR_long_grammatical/A1B1A2B2A3B3_62.wav,long_grammatical,0
229,ADR_long_concatenation/A1B1A3B3A2B2_23.wav,long_concatenation,-2
230,ADR_long_concatenation/A3B3A1B1A2B2_22.wav,long_concatenation,-3
231,ADR_long_grammatical/A1B1A2B2A3B3_12.wav,long_grammatical,0
232,ADR_long_concatenation/A1B1A3B3A2B2_24.wav,long_concatenation,-1
233,ADR_long_grammatical/A2B2A1B1A3B3_135.wav,long_grammatical,0
234,ADR_long_grammatical/A1B1A3B3A2B2_96.wav,long_grammatical,0
235,ADR_long_grammatical/A1B1A2B2A3B3_58.wav,long_grammatical,0
236,ADR_long_grammatical/A2B2A1B1A3B3_128.wav,long_grammatical,0
237,ADR_long_grammatical/A3B3A1B1A2B2_265.wav,long_grammatical,0
238,ADR_long_grammatical/A1B1A3B3A2B2_87.wav,long_grammatical,0
239,ADR_long_replacement/A3B3A1B1A2B2_11.wav,long_replacement,-3
240,ADR_long_replacement/A1B1A3B3A2B2_15.wav,long_replacement,-2
